"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"PIE","S197","P63230-2","","14-MAY-2013 12:59","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","15-MAY-2013 13:06",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","14-MAY-2013 16:09","40230002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","Quarterly. Gates are closed.",""
"PIE","S197","P65542-2","","09-JUL-2013 14:13","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","18-JUL-2013 11:00",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","10-JUL-2013 07:39","42039002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Quarterly. All gates closed. No Flow.",""
"PIE","S197","P65533-1","","23-JUL-2013 09:10","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","05-AUG-2013 09:45",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","23-JUL-2013 16:45","42022001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","BIWEEKLY IF FLOWING",""
"PIE","S197","P67954-1","","13-NOV-2013 12:23","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-NOV-2013 09:26",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","13-NOV-2013 15:58","43724001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","BIWEEKLY IF GATES OPEN. S197 gates closed with no flow.",""
"PIE","S197","P69430-1","","21-JAN-2014 13:31","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","29-JAN-2014 09:50",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","21-JAN-2014 16:27","44721001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","BIWEEKLY IF GATES OPEN. quarterly sampling.  all gates closed, no flow",""
"PIE","S197","P70796-4","","14-APR-2014 11:33","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","15-APR-2014 11:04",".006","0.006","+/- 0.002",".002","0.0040","0.0020","mg/L","","","14-APR-2014 15:02","45857004","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","",""
"PIE","S197","P73109-5","","21-JUL-2014 11:51","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","29-JUL-2014 10:05",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","21-JUL-2014 15:46","47334005","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","Gate is closed.",""
"PIE","S197","P74312-2","","14-OCT-2014 11:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","15-OCT-2014 14:07",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","14-OCT-2014 16:26","48335002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","Gates are closed.",""
"PIE","S197","P76348-2","","06-JAN-2015 12:34","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","09-JAN-2015 07:26",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","06-JAN-2015 15:44","49691002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","No gates are opened.",""
"PIE","S197","P77640-2","","14-APR-2015 13:33","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","15-APR-2015 11:50",".007","0.007","+/- 0.002",".002","0.0040","0.0020","mg/L","","","14-APR-2015 16:21","50953002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","no flow, gates closed.",""
"PIE","S197","P79615-2","","04-AUG-2015 13:28","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","05-AUG-2015 13:43",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","04-AUG-2015 16:23","52678002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","",""
"PIE","S197","P80489-2","","13-OCT-2015 12:19","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-OCT-2015 12:13",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","13-OCT-2015 15:19","53348002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","",""
"PIE","S197","P80517-1","","08-DEC-2015 13:05","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","10-DEC-2015 10:34",".008","0.008","+/- 0.002",".002","0.0040","0.0020","mg/L","","","08-DEC-2015 15:58","53375001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","",""
"PIE","S197","P80440-2","","22-DEC-2015 12:04","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-JAN-2016 11:59",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","22-DEC-2015 15:56","53305002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","sample regardless of flow conditions as per FPM, gates all closed, no flow, sample collected",""
"PIE","S197","P82475-1","","02-FEB-2016 12:33","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","04-FEB-2016 08:46",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","02-FEB-2016 15:37","55014001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","",""
"PIE","S197","P82477-1","","01-MAR-2016 13:08","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","02-MAR-2016 12:27",".002","0.002","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","01-MAR-2016 16:10","55016001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","Two gates open 0.3 ft",""
"PIE","S197","P83718-2","","12-APR-2016 12:50","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-APR-2016 13:02",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","12-APR-2016 16:44","56136002","WMD","","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","Gates closed. No flow.",""
"PIE","S200","P55837-2","","23-FEB-2012 11:22","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","29-FEB-2012 08:39",".006","0.006","",".002","0.0040","0.0020","mg/L","","","23-FEB-2012 15:19","32985002","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","All 3 pumps are running.  Water has a light yellow color.",""
"PIE","S200","P55842-2","","07-MAR-2012 09:43","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-MAR-2012 09:12",".007","0.007","",".002","0.0040","0.0020","mg/L","","","07-MAR-2012 16:22","32990002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","no pumps running, no flow.  monthly sample collected.",""
"PIE","S200","P55853-1","","09-APR-2012 12:01","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","11-APR-2012 12:36",".008","0.008","",".002","0.0040","0.0020","mg/L","","","09-APR-2012 15:58","33001001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","",""
"PIE","S200","P56425-1","","08-MAY-2012 10:17","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","09-MAY-2012 10:28",".005","0.005","",".002","0.0040","0.0020","mg/L","","","08-MAY-2012 15:57","33729001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","2 of 3 pumps running, flow",""
"PIE","S200","P56430-1","","15-MAY-2012 11:32","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","17-MAY-2012 11:08",".005","0.005","",".002","0.0040","0.0020","mg/L","","","15-MAY-2012 16:53","33734001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","3 of 3 pumps running, flow, pumps shut down after sample was collected while still on site, sample collected while pumps were running",""
"PIE","S200","P56428-1","","29-MAY-2012 10:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","31-MAY-2012 08:25",".004","0.004","",".002","0.0040","0.0020","mg/L","","","29-MAY-2012 14:38","33732001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","All three pumps running.",""
"PIE","S200","P56429-1","","05-JUN-2012 10:45","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","11-JUN-2012 08:41",".005","0.005","",".002","0.0040","0.0020","mg/L","","","05-JUN-2012 16:14","33733001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","Three pumps running. Heavy flow observed.",""
"PIE","S200","P56431-1","","12-JUN-2012 10:08","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-JUN-2012 07:28",".005","0.005","",".002","0.0040","0.0020","mg/L","","","12-JUN-2012 15:40","33735001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","3 of 3 pumps running, very strong flow.",""
"PIE","S200","P56432-1","","18-JUN-2012 10:12","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","25-JUN-2012 07:38",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","18-JUN-2012 15:49","33736001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","flow, 3 of 3 pumps running",""
"PIE","S200","P56913-1","","25-JUN-2012 10:19","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","29-JUN-2012 13:00",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","25-JUN-2012 16:17","34382001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","All three pumps running. Strong flow observed.",""
"PIE","S200","P56914-1","","02-JUL-2012 09:56","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","06-JUL-2012 10:00",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","02-JUL-2012 14:58","34383001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","3 of 3 pumps running at time of site visit.  Heavy amount of floating veg. debris within sample area.  Technician collected sample from clear area.  Light amount of green algae observed within filter during sample processing.",""
"PIE","S200","P56634-2","","09-JUL-2012 10:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","16-JUL-2012 12:39",".009","0.009","+/- 0.002",".002","0.0040","0.0020","mg/L","","","09-JUL-2012 16:45","33996002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","6","MON","3","No gray label provided to sample tech by Field PM. Duplicate orange labels provided, one of which was changed to gray for NOX analysis.",""
"PIE","S200","P56915-1","","17-JUL-2012 10:01","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","24-JUL-2012 08:43",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","17-JUL-2012 16:34","34384001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","3 pumps running at time of site visit.",""
"PIE","S200","P56916-1","","24-JUL-2012 10:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","30-JUL-2012 10:43",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","24-JUL-2012 16:12","34385001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","Three pumps running. Strong flow observed during sampling.",""
"PIE","S200","P56917-1","","31-JUL-2012 10:18","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","07-AUG-2012 09:10",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","31-JUL-2012 15:26","34386001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","Two pumps running with moderate flow observed.",""
"PIE","S200","P56918-1","","07-AUG-2012 09:43","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-AUG-2012 09:39",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","07-AUG-2012 15:14","34387001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","3 of 3 pumps running at time of site visit.",""
"PIE","S200","P57634-1","","14-AUG-2012 09:45","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","20-AUG-2012 10:20",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","14-AUG-2012 15:54","35302001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","all 3 puimps running, strong flow.  lots of vegetative detritus in water, including some in sample.",""
"PIE","S200","P57635-1","","21-AUG-2012 11:44","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","27-AUG-2012 12:27",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","21-AUG-2012 15:53","35303001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","All 3 pumps were running about 15 minutes before we got there.  They were shut down at 11:30.",""
"PIE","S200","P57636-1","","29-AUG-2012 10:20","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","10-SEP-2012 11:08",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","29-AUG-2012 16:37","35304001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","",""
"PIE","S200","P57637-1","","05-SEP-2012 11:24","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","12-SEP-2012 13:44",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","05-SEP-2012 16:37","35305001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","All 3 pumps are running.  Upstream gauge is at 2.05' NADV88.",""
"PIE","S200","P57638-1","","11-SEP-2012 11:04","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-SEP-2012 08:07",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","11-SEP-2012 15:33","35306001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","One pump running. Staff gauge upstream of S200 = 2.3  ft. NAVD 88. Sheen noticed on surface of water in sampling area.",""
"PIE","S200","P57639-1","","18-SEP-2012 10:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","25-SEP-2012 10:11",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","18-SEP-2012 16:23","35307001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","All three pumps running",""
"PIE","S200","P57640-1","","25-SEP-2012 11:04","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-SEP-2012 12:26",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","25-SEP-2012 16:10","35308001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","Stage is 2.2 feet NAVD88.  All three pumps are running.  Oily sheen around structure.",""
"PIE","S200","P58122-7","","01-OCT-2012 10:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","04-OCT-2012 13:21",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","01-OCT-2012 16:14","35902007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","3 of 3 pumps running, strong flow",""
"PIE","S200","P58001-8","","08-OCT-2012 11:43","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","11-OCT-2012 10:23",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","08-OCT-2012 16:04","35749008","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","no pumps running, no flow",""
"PIE","S200","P58002-8","","15-OCT-2012 10:31","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","18-OCT-2012 12:00",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","15-OCT-2012 16:13","35750008","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","3 pumps running, flow",""
"PIE","S200","P58139-6","","22-OCT-2012 09:29","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","26-OCT-2012 11:43",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","22-OCT-2012 16:23","35958006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","WEEKLY IF RECORDED FLOW. All three pumps running",""
"PIE","S200","P58312-7","","29-OCT-2012 10:38","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","02-NOV-2012 11:44",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","29-OCT-2012 16:23","36218007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. 3 of 3 pumps running, flow",""
"PIE","S200","P58314-6","","05-NOV-2012 11:56","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","07-NOV-2012 11:31",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","05-NOV-2012 16:12","36220006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. Three pumps running.",""
"PIE","S200","P58313-7","","13-NOV-2012 10:36","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-NOV-2012 12:13",".006","0.006","+/- 0.002",".002","0.0040","0.0020","mg/L","","","13-NOV-2012 15:39","36219007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. Pumps were turned on as we were entering site.  3 pumps running.",""
"PIE","S200","P58689-6","","19-NOV-2012 11:36","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","30-NOV-2012 11:45",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","19-NOV-2012 16:09","36685006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. 3 pumps running, flow",""
"PIE","S200","P58691-7","","26-NOV-2012 09:58","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","06-DEC-2012 12:05",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","26-NOV-2012 16:31","36687007","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. S200 pumps are off. Pond scum on water surface at sampling location..",""
"PIE","S200","P58690-6","","03-DEC-2012 11:49","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","11-DEC-2012 11:20",".005","0.005","",".002","0.0040","0.0020","mg/L","","","03-DEC-2012 15:40","36686006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. 2 of 3 pumps running, flow",""
"PIE","S200","P58692-7","","11-DEC-2012 11:53","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","26-DEC-2012 11:06",".004","0.004","",".002","0.0040","0.0020","mg/L","","","11-DEC-2012 16:50","36688007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","WEEKLY IF RECORDED FLOW, OTHERWISE MONTHLY. Two pumps running. Significant flow observed.",""
"PIE","S200","P59478-6","","18-DEC-2012 10:57","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-JAN-2013 10:55",".006","0.006","+/- 0.002",".002","0.0040","0.0020","mg/L","","","18-DEC-2012 16:31","37583006","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","pumps not running, no flow. some workers here doing work on system, repairing cover plate for outlet of pump.",""
"PIE","S200","P60046-7","","27-DEC-2012 09:31","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","10-JAN-2013 10:48",".006","0.006","+/- 0.002",".002","0.0040","0.0020","mg/L","","","28-DEC-2012 08:09","37977007","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","no flow while on site, no pumps running, recorded flow per FPM",""
"PIE","S200","P59480-6","","02-JAN-2013 11:22","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","10-JAN-2013 12:19",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","02-JAN-2013 15:44","37585006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","two of three pumps running, flow",""
"PIE","S200","P60178-8","","08-JAN-2013 13:18","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","15-JAN-2013 12:04",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","08-JAN-2013 16:32","38093008","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","one pump running",""
"PIE","S200","P59482-6","","15-JAN-2013 12:25","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","17-JAN-2013 11:26",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","15-JAN-2013 15:45","37587006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","Two of three pumps running.",""
"PIE","S200","P60048-7","","22-JAN-2013 11:51","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-JAN-2013 11:53",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","22-JAN-2013 16:56","37979007","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","No pumps running.",""
"PIE","S200","P62004-6","","26-MAR-2013 10:47","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-MAR-2013 13:09",".009","0.009","+/- 0.002",".002","0.0040","0.0020","mg/L","","","26-MAR-2013 16:25","39527006","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","WEEKLY IF RECORDED FLOW. Pumps are off.",""
"PIE","S200","P63219-6","","07-MAY-2013 10:31","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","10-MAY-2013 13:26",".008","0.008","+/- 0.002",".002","0.0040","0.0020","mg/L","","","07-MAY-2013 16:31","40207006","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Weekly if recorded flow. Pumps are off.",""
"PIE","S200","P63230-8","","14-MAY-2013 11:31","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","16-MAY-2013 09:15",".008","0.008","+/- 0.002",".002","0.0040","0.0020","mg/L","","","14-MAY-2013 16:09","40230008","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","Quarterly. No pumps are running.",""
"PIE","S200","P63220-6","","21-MAY-2013 11:48","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-MAY-2013 12:00",".008","0.008","+/- 0.002",".002","0.0040","0.0020","mg/L","","","21-MAY-2013 16:53","40208006","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Weekly if recorded flow. Pump off.",""
"PIE","S200","P63221-6","","04-JUN-2013 09:34","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","05-JUN-2013 12:33",".008","0.008","+/- 0.002",".002","0.0040","0.0020","mg/L","","","04-JUN-2013 15:39","40209006","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","Weekly if recorded flow. Oily sheen on top of water around sampling.  Light amount of SAV around site.",""
"PIE","S200","P65519-6","","16-JUL-2013 12:29","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","23-JUL-2013 14:20",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","16-JUL-2013 16:48","42010006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","6","MON","3","Weekly if recorded flow. All pumps are operating.",""
"PIE","S200","P65533-7","","23-JUL-2013 12:56","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","05-AUG-2013 09:54",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","23-JUL-2013 16:46","42022007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","Weekly if recorded flow. Three of three pumps runnning. Flow observed.",""
"PIE","S200","P65520-6","","30-JUL-2013 11:06","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","07-AUG-2013 09:30",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","30-JUL-2013 15:28","42011006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","Weekly if recorded flow. 3 pumps running",""
"PIE","S200","P65534-7","","06-AUG-2013 10:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-AUG-2013 11:36",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","06-AUG-2013 17:04","42023007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","6","MON","3","Weekly if recorded flow. 3 pumps are running.  Processed under an umbrella.",""
"PIE","S200","P65521-6","","13-AUG-2013 09:31","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-AUG-2013 09:24",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","13-AUG-2013 16:47","42012006","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","Weekly if recorded flow. All pumps are operating.",""
"PIE","S200","P65535-7","","20-AUG-2013 09:36","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-AUG-2013 11:32",".004","0.004","+/- 0.002",".002","0.0040","0.0020","mg/L","","","20-AUG-2013 16:31","42024007","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","Weekly if recorded flow. S200 - three pumps running with steady flow.",""
